,Unnamed: 0,id_tweet,isFavorable,id_politico,text,time,nome_principal,twitter,classe politica,nome_partido,estado,regiao,Id_politico,nome_semacento
4899,4899,90055,-1,454,"Das duas, uma: ou a incompetência do governo é grotesca a ponto de ainda não ter estudos concretos que embasem a reforma da previdência ou está sendo absolutamente autoritário ao escondê-los. Queremos abrir a caixa-preta da reforma! #EssaReformaÉUmaFarsa

https://t.co/O86oXls7kc",2019-04-23 19:51:56,SÂMIA BOMFIM,samiabomfim,deputado federal,PSOL,SÃO PAULO,SUDESTE,346,SAMIA BOMFIM
4900,4900,90071,0,469,"Tive a oportunidade de conversar nesta terça-feira (23), com o ex-ministro e secretário da Fazenda e Planejamento de São Paulo, Henrique @meirelles, sobre a reforma da previdência, o novo pacto federativo, a reforma tributária, entre outros. https://t.co/4QGbVkfQVi",2019-04-24 00:21:41,SILVIO COSTA FILHO,silvio_cfilho,deputado federal,PRB,PERNAMBUCO,NORDESTE,343,SILVIO COSTA FILHO
4901,4901,90072,1,471,RT @PastorMalafaia: A REFORMA DA PREVIDÊNCIA É FUNDAMENTAL PARA O PAÍS. OS PARTIDOS QUE SÃO CONTRA O BRASIL FAZENDO PROSELITISMO POLÍTICO.…,2019-04-24 05:11:47,SÓSTENES CAVALCANTE,depsostenes,deputado federal,DEM,RIO DE JANEIRO,SUDESTE,348,SOSTENES CAVALCANTE
4902,4902,90073,0,471,"Reforma da previdência Justa e Sem Privilégios
#ReformaDaPrevidencia https://t.co/4mVOYVqNTO",2019-04-23 17:09:55,SÓSTENES CAVALCANTE,depsostenes,deputado federal,DEM,RIO DE JANEIRO,SUDESTE,348,SOSTENES CAVALCANTE
4903,4903,90092,-1,476,"Rasgando a Constituição e agindo de forma autoritária, o governo vergonhosamente aprovou o desmonte da previdência na CCJ da Câmara. A luta agora será na comissão especial, que vai analisar o mérito do projeto. Seguiremos na resistência. Aposentadoria é direito.",2019-04-24 02:39:57,TALÍRIA PETRONE,taliriapetrone,deputado federal,PSOL,RIO DE JANEIRO,SUDESTE,350,TALIRIA PETRONE
4904,4904,90095,-1,476,Os deputados de direita não estão mais conseguindo sustentar suas mentiras. Acabaram de confessar aqui que quem vai pagar pela reforma da previdência são os pobres. Sincericídio? https://t.co/n1kB8wWBk1,2019-04-24 00:30:30,TALÍRIA PETRONE,taliriapetrone,deputado federal,PSOL,RIO DE JANEIRO,SUDESTE,350,TALIRIA PETRONE
4905,4905,90097,-1,476,"Nossa Constituição diz que, caso haja um requerimento com 1/5 de assinaturas dos deputados, projetos como a reforma da previdência devem ser suspensos por 20 dias.

Apresentamos o requerimento, mas o presidente Francischini está IGNORANDO isso. Exigimos suspensão imediata! https://t.co/dpIRh157RD",2019-04-23 22:22:05,TALÍRIA PETRONE,taliriapetrone,deputado federal,PSOL,RIO DE JANEIRO,SUDESTE,350,TALIRIA PETRONE
4906,4906,90099,-1,476,"O machismo aqui é desprezível. A todo momento desrespeitam deputadas mulheres, que estão na linha de frente da CCJ. Não nos intimidaremos. Somos maioria do povo. E não vamos abaixar a cabeça a esse desmonte inconstitucional da previdência, que ataca principalmente as mulheres.",2019-04-23 21:39:50,TALÍRIA PETRONE,taliriapetrone,deputado federal,PSOL,RIO DE JANEIRO,SUDESTE,350,TALIRIA PETRONE
4907,4907,90101,-1,476,"Presidente da CCJ cerceando questões de ordem e falas da oposição a todo momento na discussão da reforma da previdência. Inadmissível, antidemocrático, autoritário. Não é assim que se debate um assunto tão sério, que diz respeito aos direitos do povo.",2019-04-23 21:16:08,TALÍRIA PETRONE,taliriapetrone,deputado federal,PSOL,RIO DE JANEIRO,SUDESTE,350,TALIRIA PETRONE
4908,4908,90105,-1,476,RT @psol50: #AOVIVO - Governo tenta aprovar a reforma da Previdência na CCJ. A bancada do @psolnacamara está em obstrução e cobra transparê…,2019-04-23 18:23:16,TALÍRIA PETRONE,taliriapetrone,deputado federal,PSOL,RIO DE JANEIRO,SUDESTE,350,TALIRIA PETRONE
4909,4909,90106,-1,476,"Mais um dia de reforma da previdência na CCJ, mais um dia de obstrução. Não é o povo que tem que pagar a conta. Nem um direito a menos. https://t.co/HEVRn7LZyB",2019-04-23 17:54:34,TALÍRIA PETRONE,taliriapetrone,deputado federal,PSOL,RIO DE JANEIRO,SUDESTE,350,TALIRIA PETRONE
4910,4910,90107,-1,476,"Todo o nosso apoio à luta legítima dos professores das redes estadual e municipal do Rio, que promovem amanhã paralisação de 24 horas contra o desmonte da Previdência. A nossa categoria será uma das principais atingidas, caso a reforma de Bolsonaro seja aprovada. Vamos firmes.",2019-04-23 16:53:07,TALÍRIA PETRONE,taliriapetrone,deputado federal,PSOL,RIO DE JANEIRO,SUDESTE,350,TALIRIA PETRONE
4911,4911,90111,-1,476,"Apresentamos, junto com @MarceloFreixo, um requerimento para convocar o ministro Paulo Guedes à CCJ para dar explicações sobre o sigilo dos dados da reforma da Previdência. Isso é um ataque frontal ao princípio democrático e constitucional de acesso à informação.",2019-04-23 13:57:23,TALÍRIA PETRONE,taliriapetrone,deputado federal,PSOL,RIO DE JANEIRO,SUDESTE,350,TALIRIA PETRONE
4912,4912,90112,0,478,"Realizei hoje na Câmara Federal minha primeira audiência pública, enquanto deputada, em conjunto com a deputada Erika Kokay. O tema que trouxe para o debate foi “O impacto da reforma da previdência nos direitos das... https://t.co/ieHvZvk2KT",2019-04-23 19:34:09,TEREZA NELMA,terezanelma_,deputado federal,PSDB,ALAGOAS,NORDESTE,352,TEREZA NELMA
4913,4913,90117,-1,484,"Feliz em ver que os deputados da base do governo Bolsonaro reconhecem que o peso da Reforma da Previdência está nas costas dos mais pobres. Não tem combate à privilégios, estão vendo? Até eles reconhecem! https://t.co/zGMVdo7utw",2019-04-24 11:57:06,TÚLIO GADÊLHA,tuliogadelha,deputado federal,PDT,PERNAMBUCO,NORDESTE,357,TULIO GADELHA
4914,4914,90118,-1,484,"O governo quer que o povo tome um remédio sem saber os efeitos colaterais. E ainda esconde a bula. Por isso, entramos hoje com um pedido de medida cautelar e um mandado de segurança coletivo, com pedido de liminar, para que os dados dessa Reforma da Previdência sejam públicos",2019-04-23 21:26:00,TÚLIO GADÊLHA,tuliogadelha,deputado federal,PDT,PERNAMBUCO,NORDESTE,357,TULIO GADELHA
4915,4915,90123,-1,489,"Um olho no STJ e outro na CCJ. Afinal, só mesmo o incompetente Bolsonaro pra querer a votação da Ref da Previdência, mesmo com os dados sob sigilo, sem que os parlamentares tenham completo conhecimento das projeções. O Governo quer que aprovemos uma mentira. #LulaLivreJá",2019-04-23 19:42:17,VALMIR ASSUNÇÃO,depvalmir,deputado federal,PT,BAHIA,NORDESTE,360,VALMIR ASSUNCAO
4916,4916,90127,1,500,Texto da reforma da previdência aprovado agora na CCJ! Agora vamos para a Comissão Especial e cada vez mais em direção a uma #NovaPrevidência!,2019-04-24 03:03:32,VINICIUS POIT,viniciuspoit,deputado federal,NOVO,SÃO PAULO,SUDESTE,366,VINICIUS POIT
4917,4917,90130,1,500,"Hoje o dia tá corrido!! Um olho aqui na CCJ para garantir a aprovação da reforma da previdência e o outro acompanhando o STJ, com esperança de que a lei seja respeitada e a impunidade não vença! O criminoso Lula deve permanecer preso!",2019-04-23 19:10:47,VINICIUS POIT,viniciuspoit,deputado federal,NOVO,SÃO PAULO,SUDESTE,366,VINICIUS POIT
4918,4918,90143,-1,513,"O governo e sua base do retrocesso e antipovo comemoram uma vitória na CCJ de uma reforma da Previdência, que fere quem ganha de 1 a 3 salários mínimos para agradar a banqueiros. Essa reforma vai ser derrotada pela Câmara. A luta não acaba aqui! #NaoAReformaDaPrevidencia",2019-04-24 02:45:20,ZECA DIRCEU,zeca_dirceu,deputado federal,PT,Parana,Sul,373,ZECA DIRCEU
4919,4919,92278,1,5,"Previdência, sim! https://t.co/FfNal8lTRK",2019-04-25 00:56:10,ADRIANA VENTURA,adrianasounovo,deputado federal,NOVO,SÃO PAULO,SUDESTE,1,ADRIANA VENTURA
4920,4920,92281,1,5,"Para ver meu encaminhamento completo da #reformadaprevidência, acesse: https://t.co/CAQwUSh8u3",2019-04-24 19:59:33,ADRIANA VENTURA,adrianasounovo,deputado federal,NOVO,SÃO PAULO,SUDESTE,1,ADRIANA VENTURA
4921,4921,92282,1,5,Uma honra de encaminhar a admissibilidade da Previdência! #PrevidênciaAprovaJá #partidonovo https://t.co/BK6c0zHUz4,2019-04-24 19:59:31,ADRIANA VENTURA,adrianasounovo,deputado federal,NOVO,SÃO PAULO,SUDESTE,1,ADRIANA VENTURA
4922,4922,92283,1,5,"A bancada do @partidonovo30, empenhada na aprovação da admissibilidade Reforma da Previdência, na Comissão de Constituição e Justiça. #PrevidênciaAprovaJá https://t.co/njA4jJb6eI",2019-04-24 15:31:17,ADRIANA VENTURA,adrianasounovo,deputado federal,NOVO,SÃO PAULO,SUDESTE,1,ADRIANA VENTURA
4923,4923,92293,0,11,Conversei com a imprensa sobre a Reforma da Previdência e volto a afirmar a nossa intenção de aprovar um texto que proteja os mais vulneráveis. #LiderDeVerdade https://t.co/JgxhOor1zf,2019-04-24 23:14:28,AGUINALDO RIBEIRO,depaguinaldo11,deputado federal,PP,PARAÍBA,NORDESTE,4,AGUINALDO RIBEIRO
4924,4924,92308,1,17,"Amanhã às 21h estarei falando sobre a PEC da Previdência ao vivo. 
#alêsilva #bolsonaro2018 #novaprevidência #euapoioanovaprevidência 
#previdencia #minasgerais 
#pslnacamara https://t.co/PoeFnC2LHd",2019-04-24 17:19:24,ALÊ SILVA,oficialalesilva,deputado federal,PSL,MINAS GERAIS,SUDESTE,20,ALE SILVA
4925,4925,92309,1,17,Parecer da Reforma da Previdência APROVADO na CCJ. https://t.co/rks0gelp0h,2019-04-24 12:47:14,ALÊ SILVA,oficialalesilva,deputado federal,PSL,MINAS GERAIS,SUDESTE,20,ALE SILVA
4926,4926,92313,-1,19,"Se a Reforma da Previdência fosse justa c/ os trabalhadores, o governo não imporia sigilo aos nº ou compraria votos de deputados c/ R$ 10 milhões em emendas extras por ano. A ""nova"" política do governo Bolsonaro é isso que estamos vendo: não apenas velha, mas decrépita. https://t.co/7lSJd1mAXz",2019-04-24 14:33:04,ALESSANDRO MOLON,alessandromolon,deputado federal,PSB,RIO DE JANEIRO,SUDESTE,7,ALESSANDRO MOLON
4927,4927,92323,1,26,"#ReformaDaPrevidenciaSIM 

Vitória contundente. Vamos focar no que interessa, rumo à Comissão Especial!

#timeAlexis https://t.co/s9XkOT7Ei4",2019-04-24 12:59:03,ALEXIS FONTEYNE,alexisfonteyne,deputado federal,NOVO,SÃO PAULO,SUDESTE,14,ALEXIS FONTEYNE
4928,4928,92324,-1,27,"O governo ofereceu R$ 40 milhões em emendas até 2022 a cada deputado que votar pela aprovação da reforma da Previdência no plenário da Câmara. 
Eles mente, escondem os estudos da reforma e compram deputados. E quem vai pagar por tudo isso? O povo pobre!

@tirinhadearmandinho https://t.co/XwWBOicSUY",2019-04-24 22:38:07,ALICE PORTUGAL,Alice_Portugal,deputado federal,PCDOB,BAHIA,NORDESTE,15,ALICE PORTUGAL
4929,4929,92333,0,46,RT @DeputadosDEM: Foram definidos nomes do DEM na comissão especial para discutir os detalhes da Previdência: @DepArthurMaia @bilac_pinto e…,2019-04-25 00:41:13,ARTHUR OLIVEIRA MAIA,departhurmaia,deputado federal,DEM,BAHIA,NORDESTE,30,ARTHUR OLIVEIRA MAIA
4930,4930,92334,1,46,"Votamos a favor da admissibilidade da proposta de #ReformadaPrevidência porque sabemos que é importante para o nosso país. Ainda que o tema seja duro, precisamos falar a verdade e termos coerência em nossas posições. O nosso compromisso é com o futuro do Brasil! https://t.co/KfTCoJo3vm",2019-04-24 17:19:32,ARTHUR OLIVEIRA MAIA,departhurmaia,deputado federal,DEM,BAHIA,NORDESTE,30,ARTHUR OLIVEIRA MAIA
4931,4931,92350,-1,51,Compra de votos com dinheiro público! Reportagem da Folha revela que Governo Bolsonaro oferecerá 40 milhões a cada deputado que votar a favor da Reforma da Previdência. Vamos ver quem estará disposto a trocar a aposentadoria da população por emendas parlamentares milionárias.,2019-04-24 13:59:23,AUREA CAROLINA,aureacarolinax,deputado federal,PSOL,MINAS GERAIS,SUDESTE,380,AUREA CAROLINA
4932,4932,92357,-1,53,"@ginhobello A Reforma da Previdência de Bolsonaro dificulta as exigências para que produtores rurais, pescadores artesanais, extrativistas, ou seja trabalhadores da economia familiar rural, se aposentem. O tempo de trabalho vai a 20 anos. A idade da mulher se equipara à do homem, aos 60.",2019-04-25 10:51:04,BACELAR,deputadobacelar,deputado federal,PODEMOS,BAHIA,NORDESTE,34,BACELAR
4933,4933,92367,-1,53,Bacelar protesta contra sigilo de dados na reforma da Previdência https://t.co/bZMKhG3fcy,2019-04-24 20:03:45,BACELAR,deputadobacelar,deputado federal,PODEMOS,BAHIA,NORDESTE,34,BACELAR
4934,4934,92368,-1,53,RT @ParlaTube: @DeputadoBacelar Dep. Bacelar (PODE-BA) alerta que reforma da Previdência prejudica professores https://t.co/3WHOsHxa8W,2019-04-24 18:07:09,BACELAR,deputadobacelar,deputado federal,PODEMOS,BAHIA,NORDESTE,34,BACELAR
4935,4935,92376,-1,55,"Matéria publicada hoje na Folha de S.Paulo revela que o ministro da Casa Civil, Onyx Lorenzoni (DEM/RS), ofereceu um extra de R$ 40 milhões em emendas parlamentares até 2022 p/ cada parlamentar que votar a favor da reforma da Previdência no plenário da Câmara. Isso se chama... https://t.co/hq0GGBie2X",2019-04-24 13:31:28,BENEDITA DA SILVA,dasilvabenedita,deputado federal,PT,RIO DE JANEIRO,SUDESTE,36,BENEDITA DA SILVA
4936,4936,92377,-1,55,"Eu classifico a vitória do governo Bolsonaro com a Reforma da Previdência na CCJ como Vitória de Pirro, pois não se comemora uma vitória obtida com um alto preço e cheia de prejuízos irreparáveis à população brasileira. #ReformaDaPrevidencia #reformapenacova",2019-04-24 12:28:44,BENEDITA DA SILVA,dasilvabenedita,deputado federal,PT,RIO DE JANEIRO,SUDESTE,36,BENEDITA DA SILVA
4937,4937,92396,1,61,RT @xicograziano: Deixem o Carlos brigar com o Mourão. Não se distraiam. O que importa hoje é a reforma da previdência. Aprovação na CCJ po…,2019-04-25 02:57:30,BIA KICIS,biakicis,deputado federal,PSL,DISTRITO FEDERAL,CENTRO-OESTE,40,BIA KICIS
4938,4938,92404,-1,64,Governo promete ‘verba extra’ para deputado pró-reforma da Previdência | Poder360 https://t.co/VGnb6Uimjc,2019-04-24 15:50:03,BIRA DO PINDARÉ,biradopindare,deputado federal,PSB,MARANHÃO,NORDESTE,43,BIRA DO PINDARE
4939,4939,92408,-1,66,"Folha SP diz que governo Bolsonaro prometeu R$ 40 milhões em emendas aos deputados que votarem a favor da reforma da Previdência.
#Bolsolão https://t.co/5yAyfcn8El",2019-04-24 22:45:43,BOHN GASS,bohngass,deputado federal,PT,RIO GRANDE DO SUL,SUL,45,BOHN GASS
4940,4940,92410,-1,66,"Ou o governo nega que prometeu R$ 40 milhões em indicações orçamentárias para cada deputado que votar a favor dessa criminosa reforma da Previdência, ou estaremos diante de um escandaloso episódio de compra de votos, o #Bolsolão",2019-04-24 18:56:19,BOHN GASS,bohngass,deputado federal,PT,RIO GRANDE DO SUL,SUL,45,BOHN GASS
4941,4941,92416,-1,66,"Ao ver na @folha que Bolsonaro ofereceu R$ 40 milhões em indicações a cada deputado que votar a favor da Deforma da Previdência, um amigo cita ""A Comédia dos Erros"" (Shakespeare), para definir o comportamento dos que votaram com o governo: ""Ele me dá capim, e eu zurro"".",2019-04-24 12:56:00,BOHN GASS,bohngass,deputado federal,PT,RIO GRANDE DO SUL,SUL,45,BOHN GASS
4942,4942,92420,0,73,Meu bom dia hoje tem peso de muita responsabilidade. Estou representando o Amazonas na comissão especial da reforma da previdência! O Amazonas tem um representante e eu vou lutar como se estivesse nas ruas para assessugar os direitos do nosso povo! #capitãoalbertoneto https://t.co/xxE9r4iybQ,2019-04-25 10:47:52,CAPITÃO ALBERTO NETO,capalbertoneto,deputado federal,PRB,AMAZONAS,NORTE,52,CAPITAO ALBERTO NETO
4943,4943,92433,1,77,"A aposentadoria especial da Câmara é subsidiada por nós, por vocês, cidadãos.

Maria do Rosário e @erikakokay fazem parte desse privilégio.

Por isso, p elas, tanto faz se você, cidadão, vão pagar mais e ficar sem aposentadoria no fim das contas. Hipócritas.

#PrevidênciaAprovaJá",2019-04-24 20:24:03,CARLA ZAMBELLI,carlazambelli17,deputado federal,PSL,SÃO PAULO,SUDESTE,56,CARLA ZAMBELLI
4944,4944,92444,1,77,"O PRESIDENTE VAI À TV!!!

Costurada por @fabiowoficial (titular da Secom) e o Ministério da Economia, com apoio do Presidente, a campanha publicitária da Nova Previdência foi aprovada em reunião ontem à noite no Palácio do Planalto. https://t.co/quseMMtl1E",2019-04-24 13:57:55,CARLA ZAMBELLI,carlazambelli17,deputado federal,PSL,SÃO PAULO,SUDESTE,56,CARLA ZAMBELLI
4945,4945,92453,1,82,RT @carlosjordy: A oposição joga sujo para atacar o Governo insinuando oferecimento de recursos para aprovar a previdência. Eles estavam ac…,2019-04-25 02:58:16,CARLOS JORDY,carlosjordy,deputado federal,PSL,RIO DE JANEIRO,SUDESTE,60,CARLOS JORDY
4946,4946,92454,1,82,"Ninguém vai fazer ataques sujos e ilações sobre o Governo, insinuando oferecimento de emendas parlamentares para aprovar a reforma da previdência, muito menos deputado do partido do Adélio. https://t.co/Z3d96DaqdV",2019-04-24 23:51:07,CARLOS JORDY,carlosjordy,deputado federal,PSL,RIO DE JANEIRO,SUDESTE,60,CARLOS JORDY
4947,4947,92455,1,82,A oposição joga sujo para atacar o Governo insinuando oferecimento de recursos para aprovar a previdência. Eles estavam acostumados com essas práticas e nós medem com sua própria régua. https://t.co/jDZDTm5Dg7,2019-04-24 21:42:20,CARLOS JORDY,carlosjordy,deputado federal,PSL,RIO DE JANEIRO,SUDESTE,60,CARLOS JORDY
4948,4948,92458,1,82,RT @rogeriosmarinho: Bom dia !! ontem demos o primeiro passo na câmara rumo a aprovação da nova previdência com a aprovação na CCJ da admis…,2019-04-24 14:21:35,CARLOS JORDY,carlosjordy,deputado federal,PSL,RIO DE JANEIRO,SUDESTE,60,CARLOS JORDY
4949,4949,92459,-1,85,Bolsonaro vai pagar R$ 40 milhões em emendas para deputado que votar a favor da criminosa reforma da Previdência. #reformapenacova #ReformaDaPrevidênciaNão https://t.co/cP8A9ofI0T,2019-04-24 21:17:55,CARLOS ZARATTINI,carloszarattini,deputado federal,PT,SÃO PAULO,SUDESTE,63,CARLOS ZARATTINI
4950,4950,92470,1,87,E foi nesse clima que derrubamos as falácias da esquerda ontem na CCJ. #EuApoioANovaPrevidencia https://t.co/aRJLn3nwGL,2019-04-24 15:26:25,CAROLINE DE TONI,caroldetoni3,deputado federal,PSL,SANTA CATARINA,SUL,64,CAROLINE DE TONI
4951,4951,92482,-1,104,"Quando temos um país cuja juventude perdeu a capacidade de se indignar com as injustiças, realmente nós estamos indo de mal a pior. #ReformaDaPrevidencia",2019-04-25 00:03:41,CLARISSA GAROTINHO,dep_clarissa,deputado federal,PROS,RIO DE JANEIRO,SUDESTE,74,CLARISSA GAROTINHO
4952,4952,92483,-1,104,"O Brasil é muito maior que Lula e Bolsonaro, o Brasil é muito maior que PT e PSL. O Brasil são todos os seus brasileiros interessados no seu desenvolvimento. #ReformaDaPrevidencia",2019-04-25 00:03:06,CLARISSA GAROTINHO,dep_clarissa,deputado federal,PROS,RIO DE JANEIRO,SUDESTE,74,CLARISSA GAROTINHO
4953,4953,92484,-1,104,"Infelizmente, o que está cegando o debate desta reforma e de tudo que vem por aí é que parece que o Brasil virou um duelo entre Bolsonaro e Lula, entre o PT e o PSL. #ReformaDaPrevidencia",2019-04-25 00:02:36,CLARISSA GAROTINHO,dep_clarissa,deputado federal,PROS,RIO DE JANEIRO,SUDESTE,74,CLARISSA GAROTINHO
4954,4954,92485,-1,104,Não se pode exigir mais nada de alguém que sobrevive com apenas 998 reais! #ReformaDaPrevidencia,2019-04-25 00:02:15,CLARISSA GAROTINHO,dep_clarissa,deputado federal,PROS,RIO DE JANEIRO,SUDESTE,74,CLARISSA GAROTINHO
4955,4955,92486,-1,104,"Uma reforma é necessária, mas não essa, que faz 80% de sua economia em cima dos mais pobres. #ReformaDaPrevidencia",2019-04-25 00:01:56,CLARISSA GAROTINHO,dep_clarissa,deputado federal,PROS,RIO DE JANEIRO,SUDESTE,74,CLARISSA GAROTINHO
4956,4956,92487,-1,104,"Precisamos de uma reforma? Sim, mas uma reforma que taxe as grandes fortunas deste País, uma reforma que ataque os principais devedores da Previdência brasileira. #ReformaDaPrevidencia",2019-04-25 00:01:37,CLARISSA GAROTINHO,dep_clarissa,deputado federal,PROS,RIO DE JANEIRO,SUDESTE,74,CLARISSA GAROTINHO
4957,4957,92488,-1,104,Nós não podemos dar um cheque em branco a Governo nenhum. #ReformaDaPrevidencia,2019-04-25 00:01:12,CLARISSA GAROTINHO,dep_clarissa,deputado federal,PROS,RIO DE JANEIRO,SUDESTE,74,CLARISSA GAROTINHO
4958,4958,92489,-1,104,"O povo brasileiro tem o direito de ter acesso às informações sobre o impacto da Reforma Previdência, elas não podem ser sigilosas. #ReformaDaPrevidencia",2019-04-25 00:00:42,CLARISSA GAROTINHO,dep_clarissa,deputado federal,PROS,RIO DE JANEIRO,SUDESTE,74,CLARISSA GAROTINHO
4959,4959,92492,1,109,"Para quem não entende o significado da palavra ""PARCEIRO"".
@PSL_Nacional @pslnacamara #PrevidênciaAprovaJá #Brasil #Amizade https://t.co/NPi0y265Nb",2019-04-24 20:02:34,CORONEL TADEU,coroneltadeu,deputado federal,PSL,SÃO PAULO,SUDESTE,75,CORONEL TADEU
4960,4960,92493,1,109,"Se não fosse a Matrix....
#ReformadaPrevidência https://t.co/dK2Z9cL7cj",2019-04-24 16:46:56,CORONEL TADEU,coroneltadeu,deputado federal,PSL,SÃO PAULO,SUDESTE,75,CORONEL TADEU
4961,4961,92494,1,109,"@KatiaSastre uma ótima policial  e mãe! Minha aluna na @PMESP . 
#PrevidênciaAprovaJá #AceleraTRF4 https://t.co/IaeMhi4rGZ",2019-04-24 15:58:49,CORONEL TADEU,coroneltadeu,deputado federal,PSL,SÃO PAULO,SUDESTE,75,CORONEL TADEU
4962,4962,92495,1,109,"Finalmente acabou. Aprovada a admissibilidade da PEC 06 na CCJ. Agora vamos ao mérito, espero que o governo ajude e a esquerda não queira bater mais no povo. @PSL_Nacional @pslnacamara #BrasilExigeReformaCCJ #LulanaCadeia #PrevidênciaAprovaJá #",2019-04-24 13:33:30,CORONEL TADEU,coroneltadeu,deputado federal,PSL,SÃO PAULO,SUDESTE,75,CORONEL TADEU
4963,4963,92506,0,118,"Recebo mais um desafio para mudar a realidade do Brasil. 
Fui convidado a integrar como titular a Comissão Especial da Reforma da Previdência. 
Estarei ao lado de mais 48 deputados titulares da comissão para discutir o mérito do projeto.",2019-04-24 23:48:36,DANIEL TRZECIAK,trzeciakdaniel,deputado federal,PSDB,RIO GRANDE DO SUL,SUL,83,DANIEL TRZECIAK
4964,4964,92511,0,123,"Aprovamos o Relatório da Reforma da Previdência, com parecer favorável para a admissibilidade da proposta. Agora seguimos para próxima fase, a Comissão Especial. https://t.co/jRelKXWDrz",2019-04-24 20:26:10,DARCÍSIO PERONDI,darcisioperondi,deputado federal,MDB,RIO GRANDE DO SUL,SUL,87,DARCISIO PERONDI
4965,4965,92512,1,123,"Defender a Nova Previdência é defender o futuro do Brasil. Sem a Reforma, o País não avança. #Perondi https://t.co/MJNKD2HsME",2019-04-24 19:49:39,DARCÍSIO PERONDI,darcisioperondi,deputado federal,MDB,RIO GRANDE DO SUL,SUL,87,DARCISIO PERONDI
4966,4966,92563,-1,148,"Da série ""Acabou a mamata"": 
Em negociata milionária, deputados receberão R$ 40 milhões do governo federal em emendas parlamentares para votar a favor da reforma da previdência no plenário da Câmara. Sabemos que está em jogo não é o benefício do povo!",2019-04-24 12:19:24,EDMILSON RODRIGUES,edmilsonpsol,deputado federal,PSOL,para,NORTE,104,EDMILSON RODRIGUES
4967,4967,92573,1,152,Nós temos os melhores argumentos para aprovar a Nova Previdência. A oposição não tem argumentos para quebrar o Brasil. #novaprevidencia https://t.co/GtPEa5HZ4o,2019-04-24 21:43:23,EDUARDO BOLSONARO,BolsonaroSP,deputado federal,PSL,SÃO PAULO,SUDESTE,107,EDUARDO BOLSONARO
4968,4968,92574,1,152,"O LOAS, ou BPC (benefício de prestação continuada), concede um salário mínio a quem seja miserável e tenha 65 anos. A Nova Previdência dará R$ 400 a partir dos 60 anos de idade. Assista o vídeo de minha fala hoje no Estágio Visita e veja como isso é positivo aos mais humildes. https://t.co/FEsrb8e3rL",2019-04-24 21:03:46,EDUARDO BOLSONARO,BolsonaroSP,deputado federal,PSL,SÃO PAULO,SUDESTE,107,EDUARDO BOLSONARO
4969,4969,92584,0,154,"Assumi nesta terça-feira (23), a relatoria da Subcomissão Permanente da Previdência Social - Seguridade Social e Família na Câmara Federal, cuja atribuição é avaliar e acompanhar as ações e políticas do Poder Executivo para o sistema de seguridade previdenciário do país. https://t.co/8Z98dDVCJA",2019-04-24 15:46:15,EDUARDO COSTA,dep_eduardo,deputado federal,PTB,para,NORTE,108,EDUARDO COSTA
4970,4970,92597,-1,168,"Bolsonaro mentindo em rede nacional sobre o fim da aposentadoria. Em tempo: o que seria dele sem a ajuda do teleprompter? Discurso lido, mais fake do que a ideia de que a previdência vai garantir o futuro e recursos para educação, saúde e segurança #Bolsolão https://t.co/dF13XOSyBz",2019-04-24 23:05:18,ERIKA KOKAY,erikakokay,deputado federal,PT,DISTRITO FEDERAL,CENTRO-OESTE,116,ERIKA KOKAY
4971,4971,92603,-1,168,Reforma da previdência é ato de crueldade contra o povo. A proposta traz “jabutis” que cortam o PIS e até remédios caros por decisão judicial. Entenda https://t.co/a5ZikbmytP,2019-04-24 15:26:18,ERIKA KOKAY,erikakokay,deputado federal,PT,DISTRITO FEDERAL,CENTRO-OESTE,116,ERIKA KOKAY
4972,4972,92615,0,176,"Um gráfico interessante é que da despesa da previdência, 44%  está concentrada na camada mais alta da sociedade e apenas 2% na camada mais pobre.
E porque então querem mexer com BPC, Rural, Abono Salarial... que é destinado aos mais pobres?
Quero uma reforma justa!",2019-04-24 15:22:37,FÁBIO MITIDIERI,depfmitidieri,deputado federal,PSD,SERGIPE,NORDESTE,138,FABIO MITIDIERI
4973,4973,92616,0,176,"Estou na Comissão de Finanças e Tributação participando de audiência pública sobre a reforma da previdência.
Duas coisas estão claras: Precisamos da reforma e esse texto proposto pelo governo, não passa!
Tem que colocar quem ganha mais pra pagar a conta, inclusive nós políticos!",2019-04-24 15:06:41,FÁBIO MITIDIERI,depfmitidieri,deputado federal,PSD,SERGIPE,NORDESTE,138,FABIO MITIDIERI
4974,4974,92617,0,176,"Em meio a tanta agitação em Brasília com a Reforma da Previdência, falei um pouco sobre o cenário político sergipano ao Correio de Sergipe. A entrevista foi publicada na última sexta-feira, 19 de abril. https://t.co/UnMcVWktQ9",2019-04-24 12:52:24,FÁBIO MITIDIERI,depfmitidieri,deputado federal,PSD,SERGIPE,NORDESTE,138,FABIO MITIDIERI
4975,4975,92638,1,185,Apresentamos requerimento convidando o @pfnery para a Comissão de Finanças e Tributação e hoje conversamos sobre a reforma. É hora de trazer os números para o centro da mesa e reforçar que a Previdência privilegia os mais ricos. A reforma é essencial para mudar isso!,2019-04-24 16:54:09,FELIPE RIGONI,rigoni_felipe,deputado federal,PSB,ESPÍRITO SANTO,SUDESTE,125,FELIPE RIGONI
